part,attack,seed,path,reference_path,meta,n_layers,layer_dz_med,layer_dz_std,e_per_mm_med,e_per_mm_cv,e_per_mm_min_ratio,fill_ratio_med,fill_ratio_std,fill_ratio_min_ratio,path_len_cv,n_temp_cmds,temp_first,temp_min,bbox_x,bbox_y,jitter_score,frac_travel_in_fill
grid_plate,under_extrusion,1,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_under_extrusion_s1.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_clean.gcode,"{""layers"": [6, 9], ""factor"": 0.75}",15,0.19999999999999996,1.4345709156407572e-16,0.03326015612641292,0.11443440487241596,0.7499999515402355,0.31918440918548935,5.745950043620392e-17,1.0,1.5173555873893158e-16,2,210.0,210.0,39.6,39.6,7.609103220924617e-15,1.0059071729957807
grid_plate,toolpath_jitter,1,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_toolpath_jitter_s1.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_clean.gcode,"{""layers"": [4, 7], ""sigma"": 0.15}",15,0.19999999999999996,1.4345709156407572e-16,0.03326015612641294,0.0006203475036919081,0.9979012537136229,0.31918440918548935,0.00042233841400294767,0.9978947700233598,0.0006212302598800562,2,210.0,210.0,39.6,39.6,1.3562129487680565,1.0059071729957807
grid_plate,infill_reduction,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_infill_reduction_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_clean.gcode,"{""layers"": [7, 10], ""factor"": 0.4}",15,0.19999999999999996,1.4345709156407572e-16,0.03326015612641292,0.5617600630031324,0.9999980223105526,0.31918440918548935,0.07627413450745499,0.4741051489029591,0.0990353164057785,2,210.0,210.0,39.6,39.6,7.169568627629496e-15,1.0070210631895686
grid_plate,void_insertion,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_void_insertion_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_clean.gcode,"{""centre"": [-10.0, -5.147], ""layer"": 7, ""radius"": 3.0, ""segments_cut"": 129}",15,0.19999999999999996,1.4345709156407572e-16,0.03326020383321607,1.7291849699491917e-07,0.9999996633043854,0.31699705673835626,7.85808712426576e-05,0.9995111513983964,0.00011503636426539754,2,210.0,210.0,39.6,39.6,7.722501508708113e-15,1.044274159216688
grid_plate,layer_height_change,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_layer_height_change_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_clean.gcode,"{""layer_height"": 0.30000000000000004, ""note"": ""whole part re-sliced""}",10,0.30000000000000004,1.3470909368134217e-16,0.04989023741317803,6.67320351145167e-08,0.9999998707739699,0.31918440918548935,0.0,1.0,1.54519929675016e-16,2,210.0,210.0,39.6,39.6,7.645080068304875e-15,1.0056962025316456
grid_plate,temperature_shift,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_temperature_shift_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_clean.gcode,"{""layer"": 7, ""delta"": -25}",15,0.19999999999999996,1.4345709156407572e-16,0.03326015612641292,5.004902963896339e-08,0.9999999999999983,0.31918440918548935,5.745950043620392e-17,1.0,1.5173555873893158e-16,3,210.0,185.0,39.6,39.6,7.609103220924617e-15,1.0059071729957807
grid_plate,scaling,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_scaling_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_clean.gcode,"{""factor"": 0.97}",15,0.19999999999999996,1.4345709156407572e-16,0.03428881269136113,5.0049029624477125e-08,0.9999999999999982,0.31918456917011045,5.745950043620392e-17,1.0,0.0,2,210.0,210.0,38.412,38.412,2.2539494883731786e-14,1.0059071729957807
grid_plate,under_extrusion,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_under_extrusion_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_clean.gcode,"{""layers"": [3, 6], ""factor"": 0.75}",15,0.19999999999999996,1.4345709156407572e-16,0.03326015612641292,0.11443443512041673,0.7499999515402355,0.31918440918548935,5.745950043620392e-17,1.0,1.5173555873893158e-16,2,210.0,210.0,39.6,39.6,7.609103220924617e-15,1.0059071729957807
grid_plate,toolpath_jitter,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_toolpath_jitter_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/grid_plate_clean.gcode,"{""layers"": [4, 7], ""sigma"": 0.15}",15,0.19999999999999996,1.4345709156407572e-16,0.03326015612641292,0.0009882439890344953,0.9968859579134756,0.31918440918548935,0.0006728126103580469,0.996450280583587,0.0009898599887104465,2,210.0,210.0,39.6,39.6,1.2233494832947727,1.0059071729957807
tube,none,0,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,{},150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,none,1,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign0.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign0.gcode,"{""infill_density"": 0.2}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,none,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign1.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign1.gcode,"{""infill_density"": 0.4}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,none,3,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign2.gcode,"{""layer_height"": 0.15}",200,0.15000000000000013,1.2529603731233296e-15,0.024945164327520974,7.532073421400856e-07,0.9999978977368078,0.0,0.0,0.0,7.996623660314349e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,none,4,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign3.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign3.gcode,"{""layer_height"": 0.25}",120,0.25,0.0,0.041575286020657146,4.3279483192408605e-07,0.999999332742453,0.0,0.0,0.0,1.5617551407895852e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,none,5,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign4.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign4.gcode,"{""nozzle_temp"": 200}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,200.0,200.0,23.598,23.598,0.0,0.0
tube,none,6,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign5.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign5.gcode,"{""nozzle_temp"": 220}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,220.0,220.0,23.598,23.598,0.0,0.0
tube,none,7,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign6.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign6.gcode,"{""print_speed"": 30.0}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,none,8,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign7.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_benign7.gcode,"{""print_speed"": 60.0}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,infill_reduction,0,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_infill_reduction_s0.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layers"": [50, 87], ""factor"": 0.4}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,void_insertion,0,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_void_insertion_s0.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""note"": ""no infill in chosen layer; attack not applied""}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,layer_height_change,0,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_layer_height_change_s0.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layer_height"": 0.30000000000000004, ""note"": ""whole part re-sliced""}",100,0.3000000000000007,1.071561161862091e-15,0.04989036293804686,3.356166281706438e-07,0.9999991302503851,0.0,0.0,0.0,1.716393121284884e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,temperature_shift,0,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_temperature_shift_s0.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layer"": 97, ""delta"": -25}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,3,210.0,185.0,23.598,23.598,0.0,0.0
tube,scaling,0,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_scaling_s0.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""factor"": 0.97}",150,0.1999999999999993,1.0829449822180137e-15,0.03428864223873902,5.64745761693808e-07,0.9999968675966109,0.0,0.0,0.0,4.275791286809529e-07,2,210.0,210.0,22.89,22.89,0.0,0.0
tube,under_extrusion,0,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_under_extrusion_s0.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layers"": [72, 102], ""factor"": 0.75}",150,0.1999999999999993,1.0829449822180137e-15,0.033260238926184175,0.10156761191044164,0.749998445540707,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,toolpath_jitter,0,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_toolpath_jitter_s0.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layers"": [42, 72], ""sigma"": 0.15}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,infill_reduction,1,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_infill_reduction_s1.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layers"": [60, 97], ""factor"": 0.4}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,void_insertion,1,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_void_insertion_s1.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""note"": ""no infill in chosen layer; attack not applied""}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,layer_height_change,1,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_layer_height_change_s1.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layer_height"": 0.30000000000000004, ""note"": ""whole part re-sliced""}",100,0.3000000000000007,1.071561161862091e-15,0.04989036293804686,3.356166281706438e-07,0.9999991302503851,0.0,0.0,0.0,1.716393121284884e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,temperature_shift,1,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_temperature_shift_s1.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layer"": 57, ""delta"": -25}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,3,210.0,185.0,23.598,23.598,0.0,0.0
tube,scaling,1,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_scaling_s1.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""factor"": 0.97}",150,0.1999999999999993,1.0829449822180137e-15,0.03428864223873902,5.64745761693808e-07,0.9999968675966109,0.0,0.0,0.0,4.275791286809529e-07,2,210.0,210.0,22.89,22.89,0.0,0.0
tube,under_extrusion,1,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_under_extrusion_s1.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layers"": [69, 99], ""factor"": 0.75}",150,0.1999999999999993,1.0829449822180137e-15,0.03326023954567264,0.10156763206282333,0.7499984312526744,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,toolpath_jitter,1,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_toolpath_jitter_s1.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layers"": [38, 68], ""sigma"": 0.15}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,infill_reduction,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_infill_reduction_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layers"": [44, 81], ""factor"": 0.4}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,void_insertion,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_void_insertion_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""note"": ""no infill in chosen layer; attack not applied""}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,layer_height_change,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_layer_height_change_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layer_height"": 0.30000000000000004, ""note"": ""whole part re-sliced""}",100,0.3000000000000007,1.071561161862091e-15,0.04989036293804686,3.356166281706438e-07,0.9999991302503851,0.0,0.0,0.0,1.716393121284884e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,temperature_shift,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_temperature_shift_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layer"": 66, ""delta"": -25}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,3,210.0,185.0,23.598,23.598,0.0,0.0
tube,scaling,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_scaling_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""factor"": 0.97}",150,0.1999999999999993,1.0829449822180137e-15,0.03428864223873902,5.64745761693808e-07,0.9999968675966109,0.0,0.0,0.0,4.275791286809529e-07,2,210.0,210.0,22.89,22.89,0.0,0.0
tube,under_extrusion,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_under_extrusion_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layers"": [44, 74], ""factor"": 0.75}",150,0.1999999999999993,1.0829449822180137e-15,0.03326023954567264,0.10156763219876304,0.7499984312526744,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
tube,toolpath_jitter,2,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_toolpath_jitter_s2.gcode,/Users/harshelite/Desktop/AM_Security_Nikhil/data/gcode/tube_clean.gcode,"{""layers"": [44, 74], ""sigma"": 0.15}",150,0.1999999999999993,1.0829449822180137e-15,0.03326024198913481,4.917917098769672e-07,0.9999975612527682,0.0,0.0,0.0,3.1469481195905893e-07,2,210.0,210.0,23.598,23.598,0.0,0.0
